Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,District_Mapped,distance_to_beach,distance_to_center,distance_to_airport
5.8,100.0,Tây Bắc,1,1,5.0,20.0,2,16.0953389,108.2417818, Phạm Văn Xảo,Mân Thái,sơn trà,3,3.425467299564592,5.097306004175699,5.942368977198252
9.0,73.0,Không,1,1,4.0,18.0,1,16.0600634,108.2135488, Nguyễn Hoàng,Bình Hiên,hải châu,4,3.677019358396333,0.20875683873552733,1.206391277618806
4.49,85.0,Đông,1,1,5.0,17.3,2,16.030965,108.220734, Tiên Sơn 14,Hòa Cường Nam,hải châu,4,4.7251434710885745,3.3216978962968526,3.489697300930079
6.35,75.0,Nam,1,1,5.0,15.0,3,16.0649797,108.198504, Bế Văn Đàn,Chính Gián,thanh khê,7,5.247773043648762,1.5237805374226177,0.9675237196321949
3.8,69.0,Không,1,1,4.5,15.3,3,16.0946584,108.22922, Nại Hiên Đông 12,Nại Hiên Đông,sơn trà,3,3.8336556483004225,4.30484621751508,5.023785009994465
13.0,100.0,Tây,1,1,9.0,11.11111111111111,2,16.0617663,108.2343698, Ngô Quyền,An Hải Đông,sơn trà,3,1.4518964491504676,2.4430379248278205,3.4295979639433956
32.0,125.0,Tây,1,1,5.0,25.0,4,16.0648232,108.2299077, Trần Hưng Đạo,An Hải Tây,sơn trà,3,1.8875909861002107,2.0361076868847507,3.034051204227963
5.1,80.0,Đông Nam,1,1,5.0,16.0,2,16.0856651,108.2335828, Lê Chân,Nại Hiên Đông,sơn trà,3,2.7418895900657003,3.7133242987938107,4.566521007780694
3.2,96.0,Không,1,1,5.0,19.0,1,16.0135082,108.2549107, Sơn Thủy 12,Hòa Hải,ngũ hành sơn,1,5.740205091479348,6.894203244438475,7.392885633093755
2.7,59.0,Bắc,0,1,4.9,12.0,3,16.0428759,108.2199186, Lê Cơ,Hòa Cường Bắc,hải châu,4,3.8309015655401133,2.0582620993170346,2.434579759600487
3.0,49.0,Tây,0,1,5.1,9.7,2,16.0751042,108.2073603, Trần Cao Vân,Tam Thuận,thanh khê,7,4.446100836465397,1.7687584978483872,2.042094465794425
5.2,56.0,Tây,1,1,4.0,14.0,2,16.067252,108.2404802, Phạm Tu,An Hải Bắc,sơn trà,3,0.8002017076055575,3.1978921444979025,4.19583187152183
5.0,83.0,Đông Bắc,1,1,5.0,17.0,3,16.0234267,108.2459015, Nguyễn Đình Chiểu,Khuê Mỹ,ngũ hành sơn,1,4.591696956689547,5.433484610345684,5.948903072179581
9.8,95.0,Tây Bắc,1,1,5.0,19.0,5,16.0912421,108.2445524, Ngô Quyền,Thọ Quang,sơn trà,3,2.933658679472832,4.9607252355791065,5.8533697970942535
6.2,66.0,Đông Bắc,1,1,8.12403840463596,8.12403840463596,3,16.0490211,108.239116, Ngũ Hành Sơn,Mỹ An,ngũ hành sơn,1,1.9743201201506906,3.167103588033422,4.0045023187578765
7.3,93.0,Nam,1,1,7.8,11.8,4,16.0843185,108.2200094, Mai Lão Bạng,Thuận Phước,hải châu,4,3.647511546857605,2.8712146978225,3.526720668868393
9.0,120.0,Đông Nam,1,1,5.0,24.0,3,16.0756243,108.2319079, Ngô Quyền,An Hải Bắc,sơn trà,3,2.0522137939375127,2.796568797472516,3.733505998421484
4.1,56.0,Bắc,1,1,4.0,14.0,1,16.0644931,108.2310416, An Mỹ,An Hải Tây,sơn trà,3,1.766797307128528,2.143448615922598,3.1412406515426
3.4,53.0,Tây,1,1,4.0,13.2,2,16.0808589,108.2295667, Nại Tú 1,Nại Hiên Đông,sơn trà,3,2.612342008088002,3.0295995304891483,3.8896395744380285
1.95,38.0,Nam,0,1,6.164414002968976,6.164414002968976,2,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546
4.8,89.0,Bắc,0,1,5.4,17.6,2,16.0536091,108.20467, Thi Sách,Hòa Thuận Tây,hải châu,4,4.754930223728085,1.0028554001820016,0.453260725546583
2.3,53.0,Không,0,1,5.3,10.0,2,16.0537776,108.2114123, Lê Đình Lý,Bình Thuận,hải châu,4,4.057518265174459,0.6520439566945204,1.0104025451717453
2.99,48.0,Đông Nam,0,1,4.8,10.0,2,16.0596622,108.2121322, Đỗ Quang,Vĩnh Trung,thanh khê,7,3.833504767302232,0.052489009471549136,1.0484830818026558
8.5,60.0,Tây,1,1,5.0,12.0,5,16.0512309,108.2443867, An Thượng 38,Mỹ An,ngũ hành sơn,1,1.5489294194260121,3.6260687754731418,4.5132904749324485
13.0,70.0,Bắc,1,1,5.0,14.0,2,16.0500562,108.2404539, Đỗ Bá,Mỹ An,ngũ hành sơn,1,1.8085648845491187,3.2612927763332777,4.120508309782314
3.25,7.0,Đông,0,1,4.0,18.0,1,16.0914247,108.2353982, 8888 Nại Hiên Đông 2,Nại Hiên Đông,sơn trà,3,3.2112085780079154,4.33727662246132,5.1569975335344305
4.0,85.0,Tây Bắc,0,1,5.0,16.0,2,16.0944674,108.2303814, 999 Nguyễn Thị Ba,Nại Hiên Đông,sơn trà,3,3.7531592201203807,4.341810478532959,5.077920433303588
2.47,5.0,Tây Nam,1,1,4.0,13.0,1,16.0859511,108.2338743, 88999 An Hải 11,An Hải Bắc,sơn trà,3,2.7517699729956724,3.7575649364239414,4.610931017849598
70.0,37.0,Bắc,1,1,13.0,22.0,3,16.0735162,108.2182382, 6666 Nguyễn Thị Minh Khai,Hải Châu I,hải châu,4,3.2781940449972713,1.6873905487555234,2.4555085861307866
3.69,90.0,Tây Nam,1,1,5.0,18.0,1,16.1079443,108.2582528, 88999 Thích Thiện Chiếu,Thọ Quang,sơn trà,3,4.900058392488297,7.308306099595602,8.178078347242115
3.0,7.0,Đông Bắc,1,1,4.0,18.0,1,16.098652,108.2304623, 55555 Nại Hiên Đông,Nại Hiên Đông,sơn trà,3,4.159336200391191,4.760998504913257,5.465209376808069
2.7,7.0,Đông Bắc,1,1,4.0,18.0,1,16.0828595,108.1605917, 66666 Dương Đức Hiền,Hòa Minh,liên chiểu,6,9.514074086369494,6.035119204714847,5.321416671860528
24.5,70.0,Đông Bắc,1,1,11.0,25.0,1,16.0687799,108.2379121, 5555 Dương Đình Nghệ,Phước Mỹ,sơn trà,3,1.1173339518977743,2.9863984961556302,3.982557060026098
4.2,66.0,Nam,1,1,6.0,14.0,1,16.0870822,108.2448297, 5555 Trương Quyền,Mân Thái,sơn trà,3,2.472928294347856,4.670522853746197,5.592373320254724
7.0,5.0,Đông,1,1,5.0,11.0,3,16.0486433,108.2485294, 444 An Thượng 1,Mỹ An,ngũ hành sơn,1,1.8009277618289568,4.131352317892098,4.998604841736438
2.45,5.0,Đông Bắc,1,1,4.0,13.0,1,16.0859511,108.2338743, 9999 An Hải 11,An Hải Bắc,sơn trà,3,2.7517699729956724,3.7575649364239414,4.610931017849598
7.5,9.0,Tây,1,1,5.0,20.0,1,16.081759,108.2454063, 999 Đinh Đạt,Phước Mỹ,sơn trà,3,1.8807155827526358,4.36219840940949,5.31875484512598
4.75,100.0,Tây Bắc,1,1,5.0,20.0,2,16.0901491,108.2407351, 88999 Dương Văn An,Mân Thái,sơn trà,3,2.8886411884600895,4.590062129490787,5.465505606059654
4.0,70.0,Đông Nam,1,1,4.0,17.0,2,16.088179750000002,108.2312445215312, Nại hiên đông Nại Hiên Đông,Nại Hiên Đông,sơn trà,3,3.112085484176009,3.7888363747015674,4.592358365021206
3.75,100.0,Tây Bắc,1,1,5.0,20.0,1,16.0973978,108.2321127, Ngô Thì Hương,Nại Hiên Đông,sơn trà,3,3.9582683214447596,4.7149966830172305,5.449459716657886
15.5,160.0,Đông,1,1,8.0,20.0,3,16.0667349,108.2326264, 88999 Ngô Quyền,An Hải Tây,sơn trà,3,1.6096651148639836,2.3777442186731936,3.374435339043745
27.9,50.0,Đông,1,1,10.0,25.0,3,16.0551547,108.2319754, 8888 Bằng Lăng 1,An Hải Tây,sơn trà,3,1.98429333224363,2.232316133727303,3.144595095951363
7.5,93.0,Tây,1,1,5.0,18.0,2,16.081759,108.2454063, 888 Đinh Đạt,Mân Thái,sơn trà,3,1.8807155827526358,4.36219840940949,5.31875484512598
4.5,6.0,Đông Bắc,1,1,4.0,15.0,2,16.0475714,108.2408626, 6666 Tôn Thất Thiệp,Mỹ An,ngũ hành sơn,1,2.0456672731867114,3.4011946173924597,4.2244276178148725
7.8,66.0,Tây Nam,1,1,4.0,16.0,5,16.0579948,108.2437589, 8888 Tô Hiến Thành,Phước Mỹ,sơn trà,3,0.8640965818913763,3.4416108154783465,4.397996770568794
16.5,156.0,Đông Bắc,1,1,5.0,25.0,3,16.0347762,108.217907, 55555 Lê Thị Hồng Gấm,Hòa Cường,hải châu,4,4.600617116849255,2.8346870991995337,2.9710381873312732
6.2,95.0,Đông,0,1,5.0,20.0,4,16.0672041,108.2443275, 8888 Hà Bổng,Phước Mỹ,sơn trà,3,0.42936594857250365,3.5955084989864625,4.592833762470426
3.95,85.0,Không,0,1,4.5,19.0,3,16.0711542,108.215614, Lê Duẩn,Hải Châu II,hải châu,4,3.4865461755655023,1.3404711080806837,2.073188806591856
4.3,86.0,Không,0,1,6.0,16.0,2,16.0647426,108.1826121, Điện Biên Phủ,An Khê,thanh khê,7,6.94821628724022,3.1565949468486316,2.3016615035968693
2.05,9.0,Không,0,1,5.0,19.0,2,16.0559094,108.1640137, Hoàng Văn Thái,Hòa Minh,liên chiểu,6,8.993497346637428,5.1132872039296595,4.138426802189736
2.85,60.0,Không,0,1,4.8,12.5,3,16.0533557,108.1853664, Nguyễn Phước Nguyên,An Khê,thanh khê,7,6.774998341912,2.8969782532200834,1.8997636081011782
5.5,100.0,Không,1,1,5.0,20.0,3,16.0794158,108.1581555,  Lê Văn Sĩ,Hòa Minh,liên chiểu,6,9.69882336389404,6.12599580033074,5.358665619485549
2.99,60.0,Không,0,1,4.0,14.5,2,16.071472,108.2211764, Lê Duẩn,Hải Châu I,hải châu,4,2.91425886923023,1.6576154109612464,2.532052967922729
3.35,50.0,Không,0,1,4.0,12.0,3,16.071571,108.2093029, Hải Phòng,Chính Gián,thanh khê,7,4.158460823571589,1.3409808363383553,1.7399107862228058
2.1,50.0,Không,0,1,6.8,9.0,2,16.0255813,108.2196016, Cách Mạng Tháng Tám,Hòa Cường Nam,hải châu,4,5.278761471458785,3.8667476224952244,3.942142987129224
7.95,140.0,Không,1,1,6.5,22.0,2,16.0599586,108.1831612, Nguyễn Phước Nguyên,Hòa Khê,thanh khê,7,6.911105656818458,3.0476538107047317,2.1089397739876907
4.8,120.0,Không,1,1,5.14,8.0,3,16.071372,108.1822861, Yên Khê 2,Thanh Khê Đông,thanh khê,7,7.019705191741003,3.3976664041499682,2.6848417179354627
4.999,80.0,Đông,1,1,5.0,16.0,3,16.0638683,108.1919701, Hà Huy Tập,Hòa Khê,thanh khê,7,5.947980858943689,2.1556479272247397,1.3606497039785568
3.8,138.0,Không,0,1,5.0,14.0,2,16.0434474,108.2173735, Lê Thanh Nghị,Hòa Cường Bắc,hải châu,4,4.007019681962558,1.8966254679872494,2.19065966190869
5.0,125.0,Không,1,1,5.0,25.0,3,15.9999497,108.2153837, Mẹ Thứ,Hòa Xuân,cẩm lệ,2,7.968118372425422,6.620244977365063,6.4817065855884595
5.2,125.0,Không,1,1,5.0,25.0,3,16.0093672,108.2225957, Phạm Xuân Ẩn,Hòa Xuân,cẩm lệ,2,6.699318911934934,5.688098180830738,5.708483162565261
3.0,195.0,Không,0,1,5.6,11.5,3,16.0596637,108.1753966, Tôn Đức Thắng,Hòa Minh,liên chiểu,6,7.7419852425923805,3.8783159118448105,2.9303796768049213
4.1,85.0,Tây,0,1,4.5,19.0,3,16.0711542,108.215614, Lê Duẩn,Hải Châu II,hải châu,4,3.4865461755655023,1.3404711080806837,2.073188806591856
3.9,55.0,Không,0,1,5.0,11.0,3,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546
3.1,100.0,Không,0,1,5.0,20.0,2,16.0415679,108.1813377, Tôn Đản,Hòa An,cẩm lệ,2,7.540386123959919,3.81132784558817,2.8648901394858255
4.45,100.0,Không,1,1,5.0,20.0,3,16.0093672,108.2225957, Phạm Xuân Ẩn,Hòa Xuân,cẩm lệ,2,6.699318911934934,5.688098180830738,5.708483162565261
3.19,90.0,Không,0,1,4.2,22.0,3,16.0583615,108.1683251, Tô Hiệu,Hòa Minh,liên chiểu,6,8.507768670810812,4.637246247012794,3.6767147568359637
4.1,70.0,Không,1,1,5.0,14.0,2,16.0598366,108.2109052, Nguyễn Văn Linh,Thạc Gián,thanh khê,7,3.9605683501065694,0.08103996805638917,0.9281028169724692
7.4,100.0,Không,1,1,5.0,20.0,2,16.0403615,108.2155614, Ngô Tất Tố,Hòa Cường Bắc,hải châu,4,4.368451248812915,2.1769854592913522,2.3202461180019305
6.4,150.0,Không,1,1,5.0,29.0,1,16.0385993,108.2163226, Bình An 7,Hòa Cường Bắc,hải châu,4,4.430477246808124,2.3844057784968635,2.5259648623036592
7.0,60.0,Không,1,1,6.0,10.0,1,16.0562861,108.217152, Hoàng Diệu,Bình Thuận,hải châu,4,3.388998407675905,0.6982315253644558,1.5535481531126378
5.5,90.0,Không,1,1,5.0,18.0,1,16.0377578,108.2135768, Lê Đại,Hòa Cường Bắc,hải châu,4,4.71482239773031,2.433147099025563,2.4495703297924827
11.6,70.0,Không,1,1,5.0,14.0,4,16.0691555,108.2173632, Ngô Gia Tự,Hải Châu II,hải châu,4,3.2641067131073083,1.2155483993537053,2.053901463667657
5.5,80.0,Không,1,1,5.0,16.0,4,16.0884323,108.2171155, Phạm Ngọc Thạch,Thuận Phước,hải châu,4,4.170053761926168,3.236715649525132,3.7844512384448334
6.0,80.0,Không,1,1,5.0,16.0,3,16.0367186,108.2233307, Lưu Quý Kỳ,Hòa Cường Bắc,hải châu,4,4.053925212017148,2.8306707138796816,3.1679257350311785
7.9,140.0,Không,1,1,6.0,23.0,2,16.0436101,108.2189014, Lê Bá Trinh,Hòa Cường Bắc,hải châu,4,3.8654882739096865,1.9391174478021835,2.299091536330625
4.4,130.0,Không,1,1,5.0,26.0,2,16.0508258,108.2163405, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,4,3.6842502912822104,1.099877704944547,1.6252820227505091
7.2,100.0,Không,1,1,5.0,22.0,3,16.0415125,108.2168663, Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,4,4.179916992431663,2.085174410270329,2.308567931315352
4.4,130.0,Không,1,1,5.0,26.0,2,16.0440887,108.2107339, Tiểu La,Hòa Thuận Tây,hải châu,4,4.562596886768367,1.7264825309680982,1.6900009265259437
7.5,100.0,Không,1,1,5.0,20.0,2,16.0393279,108.2162431, Hàn Thuyên,Hòa Cường Bắc,hải châu,4,4.3844469949604274,2.3038074885397597,2.4556008752805387
10.1,110.0,Không,1,1,5.0,22.0,5,16.0785524,108.2159741, Đống Đa,Thanh Bình,hải châu,4,3.701212010223355,2.140773490999176,2.757123206999029
5.0,70.0,Không,1,1,4.5,15.0,2,16.0590007,108.2212969, Trưng Nữ Vương,Bình Hiên,hải châu,4,2.8835853412580748,1.0357537402623729,2.003376921739127
6.0,80.0,Không,1,1,5.0,16.0,2,16.0834758,108.2142269, Thanh Thủy,Thanh Bình,hải châu,4,4.115937120556901,2.6492828482404294,3.158100301174514
5.2,100.0,Không,1,1,5.0,20.0,2,16.0377578,108.2135768, Lê Đại,Hòa Cường Bắc,hải châu,4,4.71482239773031,2.433147099025563,2.4495703297924827
7.4,85.0,Không,1,1,5.0,15.0,2,16.0695598,108.2327074, An Nhơn 1,An Hải Bắc,sơn trà,3,1.6699494761454592,2.5058704324840595,3.4926348791055735
5.0,70.0,Không,1,0,8.366600265340756,8.366600265340756,2,16.0880933,108.2171279, Cao Xuân Dục,Thuận Phước,hải châu,4,4.145681796255215,3.2000716748961606,3.750790063512153
7.0,100.0,Không,1,1,5.0,20.0,2,16.0418302,108.212555, Nguyễn Quang Bích,Hòa Cường Bắc,hải châu,4,4.531352896351314,1.9760896371960175,2.00480315233201
7.5,90.0,Không,1,0,5.0,18.0,2,16.0436101,108.2189014, Lê Bá Trinh,Hòa Cường Bắc,hải châu,4,3.8654882739096865,1.9391174478021835,2.299091536330625
5.2,90.0,Không,1,1,5.0,18.0,2,16.0571319,108.2215968, Đào Tấn,Bình Hiên,hải châu,4,2.906580121809455,1.1015167945586035,2.0257558856674307
5.4,100.0,Không,1,1,5.0,20.0,2,16.0389469,108.2162899, Bình An 1,Hòa Cường Bắc,hải châu,4,4.407966628480898,2.3460684521857655,2.4926416462788485
7.1,100.0,Không,1,1,5.0,20.0,2,16.0420993,108.2115539, Lương Nhữ Hộc,Hòa Cường Bắc,hải châu,4,4.603887396320422,1.9439156731971037,1.9244356910985383
10.7,180.0,Không,1,1,5.0,36.0,3,16.0397362,108.219754, Núi Thành,Hòa Cường Bắc,hải châu,4,4.07355919466838,2.3700885164595706,2.661952843685695
6.0,80.0,Không,1,0,5.0,16.0,2,16.0817169,108.2140167, Thanh Long,Thanh Bình,hải châu,4,4.0421764395950905,2.4533603413311824,2.9707265074799136
12.5,75.0,Không,1,1,5.0,15.0,3,16.0521384,108.2474796, Đỗ Bá,Mỹ An,ngũ hành sơn,1,1.411121737773662,3.924245951483339,4.828178435064609
7.1,90.0,Không,1,1,5.0,18.0,5,16.0330419,108.218653, Lê Thanh Nghị,Hòa Cường Nam,hải châu,4,4.688457341615591,3.04020977942041,3.1755126575325967
3.7,100.0,Không,1,1,5.0,20.0,2,16.0784291,108.2194114, Lê Lợi,Thạch Thang,hải châu,4,3.3627667252479254,2.236583708847542,2.953000530041072
4.3,80.0,Không,1,1,5.0,16.0,2,16.0422388,108.2182683, Tạ Hiện,Hòa Cường Bắc,hải châu,4,4.012442523697842,2.0546924173879675,2.3526683863230633
6.9,60.0,Không,1,1,6.0,10.0,2,16.071571,108.2093029, Hải Phòng,Tân Chính,thanh khê,7,4.158460823571589,1.3409808363383553,1.7399107862228058
8.1,90.0,Không,1,1,5.0,18.0,3,16.0403615,108.2155614, Ngô Tất Tố,Hòa Cường Bắc,hải châu,4,4.368451248812915,2.1769854592913522,2.3202461180019305
4.2,100.0,Không,1,0,5.0,18.0,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
5.5,6.0,Không,1,0,2.449489742783178,2.449489742783178,5,16.0896006,108.2192024, Xuân Diệu,Thuận Phước,hải châu,4,4.083549707166763,3.4099173058799757,3.99652681039636
5.5,65.0,Không,1,0,8.06225774829855,8.06225774829855,5,16.0829842,108.222509, 3/2,Thuận Phước,hải châu,4,3.3446610485269597,2.830282420146071,3.5550154060462016
4.1,70.0,Không,1,1,5.0,14.0,2,16.0892153,108.218426, Nguyễn Đức Cảnh,Thuận Phước,hải châu,4,4.117622239100759,3.349533934441223,3.9219129367218986
3.8,105.0,Không,1,0,10.246950765959598,10.246950765959598,2,16.0640847,108.2154849, Ông Ích Khiêm,Hải Châu II,hải châu,4,3.4319769943146574,0.638925810548818,1.568148765452585
5.2,100.0,Không,1,1,5.0,20.0,2,16.0379574,108.2154131, Trần Văn Giáp,Hòa Cường Bắc,hải châu,4,4.550536505632884,2.4358961796932337,2.5304630860828534
6.2,120.0,Không,0,1,5.0,24.0,2,16.0598717,108.2111398, Lê Đình Lý,Thạc Gián,thanh khê,7,3.935168619302845,0.05833629401477508,0.9531722121227324
4.4,90.0,Không,0,1,5.0,18.0,2,16.0598366,108.2109052, Nguyễn Văn Linh,Thạc Gián,thanh khê,7,3.9605683501065694,0.08103996805638917,0.9281028169724692
4.4,100.0,Không,0,1,6.0,16.666666666666668,3,16.0691555,108.2173632, Ngô Gia Tự,Thạch Thang,hải châu,4,3.2641067131073083,1.2155483993537053,2.053901463667657
3.9,70.0,Không,0,1,5.0,14.0,3,16.0658589,108.2010178, Điện Biên Phủ,Chính Gián,thanh khê,7,4.979930709742107,1.3273677504342547,0.9723773652252987
4.3,130.0,Không,0,1,11.40175425099138,11.40175425099138,2,16.0490814,108.2194306, Duy Tân,Hòa Thuận Đông,hải châu,4,3.480357239690016,1.4375325654049007,2.0072219405627982
4.0,85.0,Không,0,1,5.0,17.0,3,16.0598366,108.2109052, Nguyễn Văn Linh,Vĩnh Trung,thanh khê,7,3.9605683501065694,0.08103996805638917,0.9281028169724692
3.8,80.0,Không,0,1,4.0,20.0,2,16.0673864,108.22259, Yên Bái,Hải Châu I,hải châu,4,2.6847997671018304,1.4499260122543929,2.4107098300675687
3.5,90.0,Không,0,1,5.0,18.0,2,16.078156,108.2150772, Lý Tự Trọng,Thanh Bình,hải châu,4,3.7717234117749943,2.0788740580823646,2.670660212424873
3.5,80.0,Không,0,1,8.94427190999916,8.94427190999916,2,16.0610038,108.2208252, Nguyễn Văn Linh,Phước Ninh,hải châu,4,2.891589655076026,0.9937498790760984,1.987811903631371
4.0,11.0,Không,0,1,8.0,14.0,2,16.077247,108.2196748, Lý Tự Trọng,Thạch Thang,hải châu,4,3.280930062097949,2.126937362188647,2.8679327567243256
3.6,80.0,Không,0,1,5.0,16.0,2,16.0618161,108.2189515, Lê Đình Dương,Phước Ninh,hải châu,4,3.078761356998655,0.817560413771603,1.8154387032482908
4.4,125.0,Không,0,1,11.180339887498949,11.180339887498949,2,16.0509864,108.2092584, Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,4,4.376549968531205,0.9937343156077775,0.9864826413782092
7.5,120.0,Không,0,1,8.0,15.0,3,16.077247,108.2196748, Lý Tự Trọng,Thạch Thang,hải châu,4,3.280930062097949,2.126937362188647,2.8679327567243256
5.2,165.0,Không,0,1,11.0,15.0,2,16.0604416,108.2143597, Nguyễn Văn Linh,Nam Dương,hải châu,4,3.5852055175674233,0.3032417888365714,1.3011967447707928
5.0,80.0,Không,0,1,4.5,18.0,2,16.0371262,108.2200424, Phan Đăng Lưu,Hòa Cường Bắc,hải châu,4,4.254723039314091,2.651264384997385,2.898395189762467
4.6,90.0,Không,0,1,6.0,15.0,2,16.0790801,108.2236839, Nguyễn Du,Thạch Thang,hải châu,4,2.9976141627984205,2.5051389226060166,3.3031497560011363
4.6,100.0,Không,0,1,5.0,20.0,3,16.0509864,108.2092584, Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,4,4.376549968531205,0.9937343156077775,0.9864826413782092
4.0,90.0,Không,0,1,5.0,18.0,2,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.7279626756960513,2.122527554680222
3.6,100.0,Không,0,1,10.0,10.0,2,16.0718176,108.2240948, Lê Duẩn,Hải Châu I,hải châu,4,2.6239856750346138,1.893077922472719,2.8049810616492894
3.3,100.0,Không,0,1,5.0,20.0,2,16.0367186,108.2233307, Lưu Quý Kỳ,Hòa Cường Nam,hải châu,4,4.053925212017148,2.8306707138796816,3.1679257350311785
4.3,80.0,Không,0,1,5.0,16.0,2,16.0455449,108.2088093, Trưng Nữ Vương,Hòa Thuận Tây,hải châu,4,4.665431996031684,1.5917272805390188,1.4493582064363928
4.7,84.0,Không,0,1,6.0,14.0,2,16.0785524,108.2159741, Đống Đa,Thanh Bình,hải châu,4,3.701212010223355,2.140773490999176,2.757123206999029
5.1,70.0,Không,0,1,5.0,16.0,4,16.0482538,108.2223433, Tống Phước Phổ,Hòa Cường Bắc,hải châu,4,3.265485097425974,1.7047286767759406,2.3275900263067455
5.4,90.0,Không,0,1,5.0,18.0,2,16.0382374,108.2163652, Nguyễn Cư Trinh,Hòa Cường Bắc,hải châu,4,4.453462990329684,2.424520622569639,2.561341068212001
4.0,80.0,Không,0,1,5.0,16.0,2,16.0796069,108.2199666, Nguyễn Chí Thanh,Thạch Thang,hải châu,4,3.370685433348425,2.379669687795836,3.0928069863666847
6.2,128.0,Không,0,1,5.0,26.0,2,16.0601827,108.2110936, Hàm Nghi,Thạc Gián,thanh khê,7,3.9353564443088116,0.0819226596194309,0.9596855236353071
5.1,180.0,Không,0,1,12.0,15.0,2,16.0592016,108.2131098, Nguyễn Hoàng,Nam Dương,hải châu,4,3.7383802840162628,0.165277947915421,1.1389509792218881
4.5,100.0,Không,0,1,5.0,20.0,2,16.0500842,108.2170537, Lê Đình Thám,Hòa Thuận Đông,hải châu,4,3.6513084003744862,1.2081348459811625,1.7301866778981936
4.5,120.0,Không,0,1,6.0,20.0,2,16.0371262,108.2200424, Phan Đăng Lưu,Hòa Cường Bắc,hải châu,4,4.254723039314091,2.651264384997385,2.898395189762467
