Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,District_Mapped,distance_to_beach,distance_to_center,distance_to_airport,Prices_normalized,prices_capped,log_prices,Area_capped,log_Area,floors_capped,width_capped,log_width,length_capped,log_length
5.5,75.0,Đông Nam,1,1,5.0,15.0,3,16.0953389,108.2417818, Mân Quang 7,Nại Hiên Đông,sơn trà,3,3.425467299564592,5.097306004175699,5.942368977198252,0.014331210191082803,5.5,1.7047480922384253,75.0,4.31748811353631,3,5.0,1.6094379124341003,15.0,2.70805020110221
2.5,7.0,Tây Bắc,0,0,4.42,15.82,1,16.0944583,108.2414025, Bình Than,Thọ Quang,sơn trà,3,3.337419073441657,4.996260600929438,5.844750891496938,0.004777070063694267,2.5,0.9162907318741551,7.0,1.9459101490553132,1,4.42,1.4861396960896067,15.82,2.761274962339508
21.0,17.0,Không,1,1,7.56,1805.0,6,16.0632776,108.2398685, Chính Hữu,Phước Mỹ,sơn trà,3,0.8409275303908963,3.046645851042433,4.036907463801208,0.06369426751592357,21.0,3.044522437723423,17.0,2.833213344056216,6,7.56,2.0228711901914416,96.85790292073943,7.498315870766981
7.5,110.0,Không,1,0,10.488088481701515,10.488088481701515,3,16.0187869,108.2481757, Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,1,5.102189116456729,5.97899386440198,6.465648520292088,0.020700636942675158,7.5,2.0149030205422647,110.0,4.700480365792417,3,10.488088481701515,2.3502401828962083,10.488088481701515,2.3502401828962083
5.2,95.0,Không,1,0,5.0,19.0,3,16.0254762,108.2435854, Tùng Thiện Vương,Khuê Mỹ,ngũ hành sơn,1,4.38208837702088,5.098937641485854,5.613598744852072,0.01337579617834395,5.2,1.6486586255873816,95.0,4.553876891600541,3,5.0,1.6094379124341003,19.0,2.9444389791664403
4.4,158.0,Không,1,0,12.569805089976535,12.569805089976535,2,16.0280691,108.2434061, Nguyễn Hữu Hào,Khuê Mỹ,ngũ hành sơn,1,4.098632297413819,4.876414292008332,5.423214969065965,0.010828025477707007,4.4,1.4816045409242156,158.0,5.062595033026967,2,12.569805089976535,2.5312975165134834,12.569805089976535,2.5312975165134834
5.2,166.0,Không,1,0,5.0,18.0,2,16.0229634,108.2414792, Dương Tử Giang,Khuê Mỹ,ngũ hành sơn,1,4.684821918604976,5.166289554255949,5.623189765726508,0.01337579617834395,5.2,1.6486586255873816,166.0,5.111987788356544,2,5.0,1.6094379124341003,18.0,2.8903717578961645
12.0,111.0,Không,1,0,10.535653752852738,10.535653752852738,2,16.0663954,108.2395365, Nguyễn Công Trứ,Phước Mỹ,sơn trà,3,0.8733251193704052,3.076265474006314,4.073890699582458,0.03503184713375796,12.0,2.4849066497880004,111.0,4.709530201312334,2,10.535653752852738,2.354765100656167,10.535653752852738,2.354765100656167
6.2,100.0,Không,1,0,10.0,10.0,3,16.027134,108.2438914, Mạc Cửu,Khuê Mỹ,ngũ hành sơn,1,4.1963560808327935,4.986936543760274,5.526763810250153,0.016560509554140127,6.2,1.824549292051046,100.0,4.605170185988092,3,10.0,2.302585092994046,10.0,2.302585092994046
13.0,19.0,Không,1,0,10.0,19.0,3,16.0238303,108.2432907, Đa Phước 8,Khuê Mỹ,ngũ hành sơn,1,4.566439952981875,5.214977079191359,5.705268684835768,0.03821656050955414,13.0,2.5649493574615367,19.0,2.9444389791664403,3,10.0,2.302585092994046,19.0,2.9444389791664403
5.8,100.0,Không,1,0,5.0,20.0,2,16.0261975,108.2407868, Đa Phước 4,Khuê Mỹ,ngũ hành sơn,1,4.34240944861588,4.841874380877283,5.331502815050767,0.015286624203821656,5.8,1.7578579175523736,100.0,4.605170185988092,2,5.0,1.6094379124341003,20.0,2.995732273553991
7.0,100.0,Không,1,0,5.0,20.0,3,16.0275075,108.2401025, Đa Phước 2,Khuê Mỹ,ngũ hành sơn,1,4.212776543479593,4.683964583458172,5.1825204848847335,0.01910828025477707,7.0,1.9459101490553132,100.0,4.605170185988092,3,5.0,1.6094379124341003,20.0,2.995732273553991
5.0,105.0,Không,1,0,10.246950765959598,10.246950765959598,2,16.0347723,108.2437771, Mỹ Đa Tây 10,Khuê Mỹ,ngũ hành sơn,1,3.357166841218652,4.406084594858873,5.052068177198778,0.012738853503184714,5.0,1.6094379124341003,105.0,4.653960350157523,2,10.246950765959598,2.3269801750787615,10.246950765959598,2.3269801750787615
3.48,100.0,Không,1,1,5.0,20.0,2,15.9837256,108.209625, Nhân Hòa 1,Hòa Xuân,cẩm lệ,2,9.85603641054956,8.406229008639402,8.166559890334819,0.007898089171974522,3.48,1.247032293786383,100.0,4.605170185988092,2,5.0,1.6094379124341003,20.0,2.995732273553991
3.5,14.0,Không,1,1,4.25,3.294117647058824,3,16.0660045,108.2146665, Nguyễn Hoàng,Hải Châu II,hải châu,4,3.5205314637386107,0.7725095334843736,1.6107506734934671,0.007961783439490446,3.5,1.252762968495368,14.0,2.6390573296152584,3,4.25,1.4469189829363254,3.294117647058824,1.1921383466789333
4.09,60.0,Không,0,1,4.5,13.333333333333334,3,16.0658589,108.2010178, Điện Biên Phủ,Chính Gián,thanh khê,7,4.979930709742107,1.3273677504342547,0.9723773652252988,0.009840764331210191,4.09,1.4085449700547104,60.0,4.0943445622221,3,4.5,1.5040773967762742,13.333333333333334,2.5902671654458267
6.7,80.0,Không,1,1,4.5,18.0,2,16.0600634,108.2135488, Nguyễn Hoàng,Bình Hiên,hải châu,4,3.677019358396333,0.2087568387355273,1.206391277618806,0.018152866242038216,6.7,1.9021075263969205,80.0,4.382026634673881,2,4.5,1.5040773967762742,18.0,2.8903717578961645
3.7,80.0,Không,1,1,4.5,17.0,2,16.0558059,108.2394047, Nguyễn Duy Hiệu,An Hải Đông,sơn trà,3,1.3303826767591258,3.001292863866758,3.9343632027656974,0.008598726114649681,3.7,1.308332819650179,80.0,4.382026634673881,2,4.5,1.5040773967762742,17.0,2.833213344056216
5.0,85.0,Không,1,1,5.3,17.0,3,16.0550085,108.1845513, Nguyễn Phước Nguyên,An Khê,thanh khê,7,6.82898435422885,2.944230597155801,1.9536412266262269,0.012738853503184714,5.0,1.6094379124341003,85.0,4.442651256490317,3,5.3,1.667706820558076,17.0,2.833213344056216
3.89,90.0,Không,1,1,4.0,17.0,2,16.0597301,108.2380867, Lê Hữu Trác,An Hải Đông,sơn trà,3,1.1623612636964813,2.8296940641110613,3.800378224485008,0.009203821656050956,3.89,1.358409157630355,90.0,4.499809670330265,2,4.0,1.3862943611198906,17.0,2.833213344056216
38.9,80.0,Không,1,1,4.5,17.0,2,16.0583956,108.2401646, Đặng Vũ Hỷ,An Hải Đông,sơn trà,3,1.0680689359387938,3.055270748300125,4.01466567039901,0.12070063694267516,38.9,3.6609942506244004,80.0,4.382026634673881,2,4.5,1.5040773967762742,17.0,2.833213344056216
5.4,75.0,Không,1,1,4.5,17.0,3,16.0674661,108.1932536, Thái Thị Bôi,Chính Gián,thanh khê,7,5.816508032438447,2.148548751079927,1.5167105211395546,0.014012738853503185,5.4,1.6863989535702288,75.0,4.31748811353631,3,4.5,1.5040773967762742,17.0,2.833213344056216
5.0,80.0,Không,1,1,5.0,16.0,3,16.0631819,108.1848702, Huỳnh Ngọc Huệ,An Khê,thanh khê,7,6.709270586723101,2.890895199502064,2.01527528262713,0.012738853503184714,5.0,1.6094379124341003,80.0,4.382026634673881,3,5.0,1.6094379124341003,16.0,2.772588722239781
22.0,90.0,Không,1,1,4.5,20.0,3,16.0549165,108.245433, Phan Liêm,Mỹ An,ngũ hành sơn,1,1.126657249265303,3.653795903597168,4.583402987862315,0.06687898089171974,22.0,3.091042453358316,90.0,4.499809670330265,3,4.5,1.5040773967762742,20.0,2.995732273553991
14.2,125.0,Không,1,1,5.0,25.0,4,16.0564671,108.2069692, Nguyễn Tri Phương,Thạc Gián,thanh khê,7,4.440998607727465,0.6125855706854985,0.4679490658522472,0.04203821656050955,14.2,2.653241964607215,125.0,4.8283137373023015,4,5.0,1.6094379124341003,25.0,3.2188758248682006
34.0,140.0,Không,1,1,7.0,20.0,5,16.0384049,108.2497142, Võ Nguyên Giáp,Khuê Mỹ,ngũ hành sơn,1,2.939986636034104,4.704607611028974,5.448063416351522,0.10509554140127389,34.0,3.5263605246161616,140.0,4.941642422609304,5,7.0,1.9459101490553132,20.0,2.995732273553991
8.2,77.0,Không,1,1,4.5,17.0,4,16.063099,108.2418134, Tô Hiến Thành,Phước Mỹ,sơn trà,3,0.6448877706632468,3.250701646909645,4.239187913137638,0.022929936305732482,8.2,2.1041341542702074,77.0,4.343805421853684,4,4.5,1.5040773967762742,17.0,2.833213344056216
11.5,111.0,Không,1,1,16.2,8.3,3,16.0637679,108.2326482, Phùng Khắc Khoan,An Hải Tây,sơn trà,3,1.5991772397750446,2.2931082685441355,3.2890940491610747,0.03343949044585987,11.5,2.4423470353692043,111.0,4.709530201312334,3,16.2,2.785011242238338,8.3,2.1162555148025524
6.6,90.0,Không,1,1,4.5,19.0,3,16.0296234,108.2201559, Tiên Sơn 17,Hòa Cường Nam,hải châu,4,4.880839708326215,3.447055061217048,3.581511259161433,0.017834394904458598,6.6,1.8870696490323797,90.0,4.499809670330265,3,4.5,1.5040773967762742,19.0,2.9444389791664403
13.0,10.0,Không,1,1,6.0,17.0,6,16.0372528,108.2443479, Khuê Mỹ Đông,Khuê Mỹ,ngũ hành sơn,1,3.0774488043116586,4.2895598545045415,4.977562375278097,0.03821656050955414,13.0,2.5649493574615367,10.0,2.302585092994046,6,6.0,1.791759469228055,17.0,2.833213344056216
13.8,110.0,Không,1,1,6.5,17.0,2,16.0531321,108.2414869, Phan Thúc Duyện,Mỹ An,ngũ hành sơn,1,1.453849529878987,3.2743888029593005,4.1786200339541,0.04076433121019109,13.8,2.624668592163159,110.0,4.700480365792417,2,6.5,1.8718021769015913,17.0,2.833213344056216
37.0,180.0,Không,1,1,10.0,18.0,4,16.0484004,108.2475511, An Thượng 2,Mỹ An,ngũ hành sơn,1,1.8247465342723463,4.039669643640456,4.901147063214384,0.11464968152866242,37.0,3.6109179126442243,180.0,5.19295685089021,4,10.0,2.302585092994046,18.0,2.8903717578961645
18.0,126.0,Không,1,1,5.0,25.0,7,16.0235098,108.2091241, Nguyễn Trung Ngạn,Khuê Trung,cẩm lệ,2,6.15431139396836,4.010049247754484,3.793547634955902,0.054140127388535034,18.0,2.8903717578961645,126.0,4.836281906951478,7,5.0,1.6094379124341003,25.0,3.2188758248682006
22.0,49.0,Không,1,1,10.5,24.5,3,16.0394264,108.2458149, Hồ Xuân Hương,Khuê Mỹ,ngũ hành sơn,1,2.82390229860713,4.288167350494658,5.019564041123538,0.06687898089171974,22.0,3.091042453358316,49.0,3.8918202981106265,3,10.5,2.3513752571634776,24.5,3.1986731175506815
26.9,151.0,Không,1,1,4.5,34.0,9,16.0465115,108.2443396, Phan Tứ,Mỹ An,ngũ hành sơn,1,2.062555234642665,3.789595538290429,4.614104286376329,0.08248407643312101,26.9,3.292126286607793,151.0,5.017279836814924,8,4.5,1.5040773967762742,34.0,3.5263605246161616
9.0,134.0,Không,1,1,5.0,27.0,5,16.0215375,108.2271973, Ngô Huy Diễn,Hòa Xuân,cẩm lệ,2,5.268554885050997,4.535753445289174,4.741414732797486,0.025477707006369428,9.0,2.1972245773362196,134.0,4.897839799950911,5,5.0,1.6094379124341003,27.0,3.295836866004329
45.0,461.0,Không,1,1,16.0,30.0,3,16.0454541,108.2183326, Tiểu La,Hòa Cường Bắc,hải châu,4,3.7946500027329617,1.727962675696051,2.122527554680222,0.14012738853503184,43.0618972051879,3.8066624897703196,276.2692297258002,6.133398042996649,3,16.0,2.772588722239781,30.0,3.4011973816621555
11.9,103.0,Không,1,1,5.0,19.0,5,16.0372528,108.2443479, Khuê Mỹ Đông,Khuê Mỹ,ngũ hành sơn,1,3.0774488043116586,4.2895598545045415,4.977562375278097,0.03471337579617834,11.9,2.4765384001174837,103.0,4.634728988229636,5,5.0,1.6094379124341003,19.0,2.9444389791664403
2.15,87.0,Tây Nam,0,1,5.0,17.4,1,16.0844706,108.1395853, Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,6,11.752944290445406,8.183793836048054,7.392495166521861,0.0036624203821656047,2.15,0.7654678421395714,87.0,4.465908118654584,1,5.0,1.6094379124341003,17.4,2.856470206220483
18.0,125.0,Tây,1,1,5.0,25.0,4,16.0407896,108.2111494, Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,4,4.72051048174597,2.0894873395519493,2.0319746507239835,0.054140127388535034,18.0,2.8903717578961645,125.0,4.8283137373023015,4,5.0,1.6094379124341003,25.0,3.2188758248682006
84.0,474.0,Nam,1,1,22.5,20.0,3,16.0314545,108.2110096, Xô Viết Nghệ Tĩnh,Khuê Trung,cẩm lệ,2,5.383102887680299,3.1225692664480262,2.9874637688352306,0.2643312101910828,43.0618972051879,4.430816798843313,276.2692297258002,6.161207321695077,3,22.227540267464,3.1135153092103742,20.0,2.995732273553991
3.3,7.0,Không,1,1,4.0,18.0,2,16.0914247,108.2353982, Nại Hiên Đông 2,Nại Hiên Đông,sơn trà,3,3.211208578007916,4.33727662246132,5.156997533534431,0.007324840764331209,3.3,1.1939224684724346,7.0,1.9459101490553132,2,4.0,1.3862943611198906,18.0,2.8903717578961645
13.2,165.0,Không,1,0,6.8,24.2,3,16.0975965,108.2321163, Lý Nhật Quang.,Nại Hiên Đông,sơn trà,3,3.978101469143112,4.7346571327942,5.467636156206193,0.038853503184713374,13.2,2.580216829592325,165.0,5.10594547390058,3,6.8,1.916922612182061,24.2,3.186352633162641
9.0,78.0,Không,1,1,5.0,15.5,7,16.063099,108.2418134, Tô Hiến Thành,Phước Mỹ,sơn trà,3,0.6448877706632468,3.250701646909645,4.239187913137638,0.025477707006369428,9.0,2.1972245773362196,78.0,4.356708826689592,7,5.0,1.6094379124341003,15.5,2.740840023925201
8.6,95.0,Không,1,0,5.5,17.2,2,16.0816887,108.2129154, Thanh Hải,Thanh Bình,hải châu,4,4.145718839095633,2.4408510205548475,2.9216352990440764,0.024203821656050954,8.6,2.151762203259462,95.0,4.553876891600541,2,5.5,1.7047480922384253,17.2,2.8449093838194073
10.8,90.0,Không,1,1,4.5,20.0,3,16.078662,108.2120094, Thanh Sơn,Thanh Bình,hải châu,4,4.09658141122716,2.1024783802322,2.5750591545828545,0.03121019108280255,10.8,2.379546134130174,90.0,4.499809670330265,3,4.5,1.5040773967762742,20.0,2.995732273553991
5.25,50.0,Không,1,1,4.5,12.0,3,16.0209503,108.215313, Trần Huấn,Khuê Trung,cẩm lệ,2,5.961716239766386,4.302196988071364,4.23536536938587,0.013535031847133758,5.25,1.6582280766035324,50.0,3.912023005428146,3,4.5,1.5040773967762742,12.0,2.4849066497880004
5.5,8.0,Không,1,1,6.0,13.5,2,16.0510925,108.2362391, Hoài Thanh,Mỹ An,ngũ hành sơn,1,1.9482630637014644,2.797804789928826,3.655947021739692,0.014331210191082803,5.5,1.7047480922384253,8.0,2.0794415416798357,2,6.0,1.791759469228055,13.5,2.6026896854443837
3.25,110.0,Không,1,1,5.0,22.0,1,16.0859506,108.1513363, Bàu Mạc 8,Hòa Khánh Bắc,liên chiểu,6,10.554669468052287,7.077701953569778,6.346031284716279,0.007165605095541401,3.25,1.1786549963416462,110.0,4.700480365792417,1,5.0,1.6094379124341003,22.0,3.091042453358316
7.9,78.0,Không,1,1,5.0,5.55,3,16.0805751,108.1606037, Kinh Dương Vương,Hòa Minh,liên chiểu,6,9.463259018847957,5.930873127720274,5.189936841860251,0.021974522292993633,7.9,2.066862759472976,78.0,4.356708826689592,3,5.0,1.6094379124341003,5.55,1.713797927758343
5.3,65.0,Không,1,1,5.0,13.0,3,16.0929062,108.2484832, Võ Duy Ninh,Thọ Quang,sơn trà,3,3.101851419860263,5.3914983589475565,6.295157134681375,0.013694267515923566,5.3,1.667706820558076,65.0,4.174387269895637,3,5.0,1.6094379124341003,13.0,2.5649493574615367
3.58,45.0,Không,0,1,4.0,11.0,3,16.0721981,108.2130709, Đống Đa,Tân Chính,thanh khê,7,3.776640740900933,1.3952246553103975,1.9969429375373788,0.00821656050955414,3.58,1.275362800412609,45.0,3.8066624897703196,3,4.0,1.3862943611198906,11.0,2.3978952727983707
4.15,68.0,Không,0,1,4.0,17.0,3,16.0610038,108.2208252, Nguyễn Văn Linh,Phước Ninh,hải châu,4,2.891589655076026,0.9937498790760984,1.987811903631371,0.010031847133757963,4.15,1.423108334242607,68.0,4.219507705176107,3,4.0,1.3862943611198906,17.0,2.833213344056216
3.6,50.0,Không,0,1,4.0,12.5,2,16.0517453,108.2414829, Trần Khánh Dư,Mỹ An,ngũ hành sơn,1,1.5928399810472624,3.311256531517312,4.197586556315211,0.008280254777070064,3.6,1.2809338454620642,50.0,3.912023005428146,2,4.0,1.3862943611198906,12.5,2.5257286443082556
2.8,75.0,Không,0,1,4.5,16.1,2,16.0567142,108.1671525, Hoàng Văn Thái,Hòa Minh,liên chiểu,6,8.649990100124485,4.771682427824818,3.8004303031854176,0.005732484076433121,2.8,1.0296194171811581,75.0,4.31748811353631,2,4.5,1.5040773967762742,16.1,2.7788192719904172
5.15,74.0,Không,0,1,4.0,16.0,4,16.0397362,108.219754, Núi Thành,Hòa Cường,hải châu,4,4.07355919466838,2.37008851645957,2.661952843685695,0.01321656050955414,5.15,1.6389967146756448,74.0,4.30406509320417,4,4.0,1.3862943611198906,16.0,2.772588722239781
2.1,50.0,Không,0,1,3.5,14.0,2,16.0562861,108.217152, Hoàng Diệu,Bình Thuận,hải châu,4,3.388998407675905,0.6982315253644558,1.5535481531126378,0.0035031847133757963,2.1,0.7419373447293773,50.0,3.912023005428146,2,3.5,1.252762968495368,14.0,2.6390573296152584
2.35,75.0,Không,0,1,5.0,15.0,2,16.0631819,108.1848702, Huỳnh Ngọc Huệ,Hòa Khê,thanh khê,7,6.709270586723101,2.890895199502064,2.01527528262713,0.004299363057324841,2.35,0.8544153281560676,75.0,4.31748811353631,2,5.0,1.6094379124341003,15.0,2.70805020110221
3.5,85.0,Không,0,1,4.5,18.0,2,16.0455449,108.2088093, Trưng Nữ Vương,Hòa Thuận Tây,hải châu,4,4.665431996031684,1.5917272805390188,1.4493582064363928,0.007961783439490446,3.5,1.252762968495368,85.0,4.442651256490317,2,4.5,1.5040773967762742,18.0,2.8903717578961645
1.89,50.0,Không,0,1,4.0,12.5,2,16.0689286,108.2108766, Lê Duẩn,Vĩnh Trung,thanh khê,7,3.949226110391552,1.0282813083420916,1.5657080193177213,0.0028343949044585984,1.89,0.636576829071551,50.0,3.912023005428146,2,4.0,1.3862943611198906,12.5,2.5257286443082556
3.6,45.0,Không,0,1,4.0,11.5,3,16.0397362,108.219754, Núi Thành,Hòa Cường,hải châu,4,4.07355919466838,2.37008851645957,2.661952843685695,0.008280254777070064,3.6,1.2809338454620642,45.0,3.8066624897703196,3,4.0,1.3862943611198906,11.5,2.4423470353692043
1.5,35.0,Không,0,1,3.0,11.5,2,16.0397362,108.219754, Núi Thành,Hòa Cường,hải châu,4,4.07355919466838,2.37008851645957,2.661952843685695,0.0015923566878980893,1.5,0.4054651081081644,35.0,3.5553480614894135,2,3.0,1.0986122886681098,11.5,2.4423470353692043
3.25,6.0,Không,0,1,4.0,15.5,3,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,6,8.522179351130807,4.6592503019044695,3.707325096028703,0.007165605095541401,3.25,1.1786549963416462,6.0,1.791759469228055,3,4.0,1.3862943611198906,15.5,2.740840023925201
2.1,50.0,Không,0,1,5.0,10.0,2,16.0603604,108.1884148, Cù Chính Lan,Hòa Khê,thanh khê,7,6.347202740844192,2.4865191630200023,1.5640190494046662,0.0035031847133757963,2.1,0.7419373447293773,50.0,3.912023005428146,2,5.0,1.6094379124341003,10.0,2.302585092994046
4.65,56.0,Không,1,1,4.0,14.0,3,16.0883921,108.2162174, Huỳnh Lý,Thuận Phước,hải châu,4,4.242781813595658,3.216318260091544,3.742119153958609,0.011624203821656052,4.65,1.536867219599265,56.0,4.02535169073515,3,4.0,1.3862943611198906,14.0,2.6390573296152584
25.0,169.0,Đông,1,1,6.9,24.9,3,16.0517207,108.2401221, Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,1,1.6599054092668464,3.171826157774691,4.053959031899559,0.07643312101910828,25.0,3.2188758248682006,169.0,5.1298987149230735,3,6.9,1.9315214116032138,24.9,3.214867803470662
8.0,100.0,Tây Nam,1,1,5.0,20.0,7,16.0162132,108.2238616, Lê Quảng Chí,Hòa Xuân,cẩm lệ,2,5.953168503620771,4.98307343102566,5.0728695364122185,0.022292993630573247,8.0,2.0794415416798357,100.0,4.605170185988092,7,5.0,1.6094379124341003,20.0,2.995732273553991
9.5,11.0,Bắc,1,1,5.0,22.0,4,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4,4.058209094802376,3.532976894134707,3.937227333857682,0.027070063694267517,9.5,2.2512917986064953,11.0,2.3978952727983707,4,5.0,1.6094379124341003,22.0,3.091042453358316
5.35,95.0,Không,1,1,5.0,19.0,3,16.0844706,108.1395853, Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,6,11.752944290445406,8.183793836048054,7.392495166521861,0.013853503184713374,5.35,1.6770965609079151,95.0,4.553876891600541,3,5.0,1.6094379124341003,19.0,2.9444389791664403
6.5,120.0,Đông Bắc,1,1,10.954451150103322,10.954451150103322,3,16.0302822,108.2128971, Hóa Mỹ,Khuê Trung,cẩm lệ,2,5.330664885991734,3.2543363029306933,3.175366210109518,0.01751592356687898,6.5,1.8718021769015913,120.0,4.787491742782046,3,10.954451150103322,2.393745871391023,10.954451150103322,2.393745871391023
8.8,78.0,Tây Bắc,1,1,4.0,19.5,4,16.0839273,108.2377245, Ngô Quyền,An Hải Bắc,sơn trà,3,2.354314761298158,3.872506849491163,4.775745477802017,0.024840764331210193,8.8,2.174751721484161,78.0,4.356708826689592,4,4.0,1.3862943611198906,19.5,2.970414465569701
2.95,63.0,Đông Nam,0,1,5.0,11.0,2,16.0594948,108.1680987, Tô Hiệu,Hòa Minh,liên chiểu,6,8.522179351130807,4.6592503019044695,3.707325096028703,0.006210191082802548,2.95,1.0818051703517284,63.0,4.143134726391533,2,5.0,1.6094379124341003,11.0,2.3978952727983707
3.65,50.0,Đông Bắc,0,1,10.0,5.0,3,16.071199,108.1942499, Trần Cao Vân,Xuân Hà,thanh khê,7,5.745435558074659,2.256507318189041,1.7901503075441918,0.008439490445859872,3.65,1.2947271675944,50.0,3.912023005428146,3,10.0,2.302585092994046,5.0,1.6094379124341003
